time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1800000000000024,-0.481001802783,-2.82052684343,18.9708749974,6.14035908827,0.082098468135,0.0,-0.727245273746,-2.79052499829,5.3895896395,0.00232933561485,0.0446437238453,0.0,462.66770570899996,462.096310242296,460.76906412428866,463.21970486420224
3.2400000000000024,-0.526222868063,-2.99084492389,19.2955214409,6.14097122063,0.083888425916,0.0,-0.78029974324,-2.88673067325,5.43164174996,0.0180752732181,0.0150243559401,0.0,454.01354136605505,451.63096053203117,451.7818955089426,453.0498363488578
3.3000000000000025,-0.574358356601,-3.16643289771,19.6191688897,6.14221878081,0.0850549007012,0.0,-0.824330988604,-2.96623441431,5.35690800005,0.0235098560439,0.023857863165,0.0,414.9821947098533,415.7570037831845,414.39700693077305,414.87455497862754
3.3600000000000025,-0.625816948506,-3.34786686137,19.9459521253,6.14373860004,0.0877298957841,0.0,-0.891134696384,-3.08133957401,5.53487395831,0.0271505932025,0.0653043284625,0.0,491.9971146458332,495.05736249338736,493.27021923219394,493.53907301692226
3.4200000000000026,-0.681202076526,-3.53595016758,20.2817013317,6.14470426296,0.0915825480605,0.0,-0.955387542498,-3.1879611426,5.65601512703,0.00503892262008,0.0631178769736,0.0,478.6149222400463,478.45118969353774,479.958124611487,478.2766709475463
3.4800000000000026,-0.740297437941,-3.73008927896,20.6222688807,6.14576128733,0.0952231769541,0.0,-1.01478179903,-3.28331028659,5.69589851994,0.0301949625529,0.058237399663,0.0,456.09371203353794,455.7062809075738,454.3618184341934,456.37449264441796
3.5400000000000027,-0.803078147711,-3.93001874826,20.9657671417,6.14733315389,0.0982345169663,0.0,-1.07818385292,-3.38088718576,5.75363048563,0.022201115522,0.042143276137,0.0,462.50937938528216,461.2415562182891,462.1160110698735,461.485489559489
3.6000000000000028,-0.869706477661,-4.13577170427,21.3125630343,6.1480430284,0.101880640823,0.0,-1.14304380881,-3.47749891464,5.80582155951,0.0014617264704,0.079387741766,0.0,459.0559370843722,462.0044732814592,462.2719772625129,460.63440794474207
3.660000000000003,-0.939781032971,-4.34664598332,21.6574497374,6.14763889334,0.106505031727,0.0,-1.1931666765,-3.55181940034,5.69086675468,-0.0149332749234,0.0747598650529,0.0,407.6325577977168,407.2241115817313,407.517851580391,406.049375736354
3.720000000000003,-1.01328411193,-4.56244877772,21.9986739288,6.14636325108,0.111642624217,0.0,-1.25736111495,-3.641778209,5.6831053523,-0.0275877048974,0.0964870662624,0.0,440.69301045016556,442.4912153416039,443.10596784622555,442.0642517953948
3.780000000000003,-1.09106634563,-4.78409224891,22.3423249296,6.1443710231,0.11736806379,0.0,-1.33589581066,-3.74651850831,5.77117853701,-0.0388189938858,0.0943616334563,0.0,471.7856827212004,471.6287493486669,473.4759717900531,472.61064642086825
3.840000000000003,-1.1729134805,-5.01118484212,22.6848635956,6.1428003551,0.122817465947,0.0,-1.39279830811,-3.82352215207,5.64721709284,-0.0135386466519,0.0872874049679,0.0,404.51573667974253,403.8860851540597,404.68132914007373,406.9506882461183
3.900000000000003,-1.25880341031,-5.24355585758,23.0243442937,6.14297236172,0.127168950232,0.0,-1.47060313538,-3.92226079593,5.66847606062,0.0192728481573,0.0577698727893,0.0,453.72552985522225,451.3537424312134,450.9330357587356,453.57642009907255
3.960000000000003,-1.34949563091,-5.48192485654,23.3655154386,6.14468784115,0.130680447181,0.0,-1.55277270823,-4.023311447,5.7035482813,0.0379087210002,0.0592797417658,0.0,456.5931583779263,456.7158827310633,457.3161108606605,458.7985573303202
4.020000000000002,-1.44541132128,-5.72657964387,23.7104610996,6.14764656909,0.134071455201,0.0,-1.64470407619,-4.13162705451,5.7940134849,0.0607124406058,0.0537548724399,0.0,474.85736671898746,474.43531668061695,474.52215450343726,476.2709185708202
4.080000000000001,-1.5464954741,-5.97728154897,24.0577590622,6.15091842631,0.137293242896,0.0,-1.72506340048,-4.2249583748,5.78255252869,0.0483517161062,0.0536380706291,0.0,444.88273395742533,444.87506927658495,444.79577854914896,443.7842975547087
4.14,-1.65227871882,-6.23338606727,24.403059794,6.15324039866,0.14038717696,0.0,-1.80134686631,-4.3118328782,5.72765742591,0.0290497686142,0.0494937515545,0.0,430.3718156113561,430.0226790971318,431.59200454159577,429.9604468055981
4.199999999999998,-1.76347995481,-6.49541560907,24.7505725519,6.15523195614,0.142468041875,0.0,-1.90552201745,-4.42231804278,5.85523940906,0.037334809892,0.0198717286253,0.0,488.0450900562068,485.82939188310314,486.7921095817964,487.41208252701335
4.259999999999997,-1.88025871566,-6.76342504072,25.1007872626,6.15755518225,0.142598652524,0.0,-1.98719353927,-4.51131268979,5.81870249577,0.0401057566614,-0.0155183101963,0.0,439.38833118802285,436.44375543152216,437.9340225240663,438.16523481709413
4.319999999999996,-2.00172349935,-7.03657744463,25.4473017552,6.15992780139,0.141302814543,0.0,-2.06164515201,-4.59380531701,5.73221508634,0.0389816788137,-0.0276758432796,0.0,421.251124201146,420.1982365579158,421.42526719557867,421.328962456938
4.379999999999995,-2.12777690492,-7.31479280686,25.7895657492,6.162032637,0.140017230619,0.0,-2.14010104244,-4.68006223344,5.67684226102,0.0311803092322,-0.015177600498,0.0,429.7241006542859,430.7824232805711,431.1266821766222,430.4675088630523
4.439999999999993,-2.25899226594,-7.59858212038,26.1317912971,6.16428586279,0.138691451675,0.0,-2.23362400593,-4.7795026416,5.73032104948,0.0439259840196,-0.0290145499826,0.0,465.3384791532572,464.2538593326283,464.1657208026654,465.16561488782787
4.499999999999992,-2.39560624608,-7.88816316126,26.4758412259,6.16611217995,0.137153839484,0.0,-2.32006833103,-4.87317370043,5.73792191053,0.0169538340366,-0.0222396180652,0.0,450.84430400108533,451.39134246378416,452.23763604787916,450.0598939852749
4.559999999999991,-2.537569901,-8.18352238998,26.8216578115,6.1680428544,0.134481600277,0.0,-2.41184756857,-4.97211148781,5.78896194012,0.0474000393125,-0.0668304170217,0.0,467.3301069467655,463.8398798274667,462.98051165914785,465.37055837523275
4.6199999999999894,-2.68494745007,-8.48477528151,27.1702109927,6.17024055102,0.129930897746,0.0,-2.5003608496,-5.06958696951,5.82928085545,0.0258590085888,-0.0848552496555,0.0,462.8470539065134,461.4220473945088,463.0442423340885,461.3469515615729
4.679999999999988,-2.83731263744,-8.79166142419,27.5192984979,6.17224697872,0.124552534372,0.0,-2.57812171157,-5.15999619733,5.80713241593,0.041020700213,-0.0944205966874,0.0,443.2129345553036,442.4194042989803,442.37271520151216,443.62008767985776
4.739999999999987,-2.99378572108,-9.10354834204,27.8632249187,6.17487419417,0.119055013562,0.0,-2.63747131502,-5.23636232735,5.65799633749,0.0465524281296,-0.0888319246065,0.0,399.92282606870515,400.4234325565673,398.7014258221969,399.20789231343576
4.799999999999986,-3.15392107859,-9.42016553121,28.1995286326,6.177450558,0.11388160372,0.0,-2.70015073176,-5.31762416967,5.5527883779,0.0393273373514,-0.0836166589154,0.0,412.94227581219025,413.3952921964104,412.8155031028755,412.17857182989
4.859999999999984,-3.3180872016,-9.74196731604,28.5324085837,6.17998907197,0.108769704429,0.0,-2.77170592893,-5.40910383678,5.54334218272,0.0452890717111,-0.0867790565634,0.0,442.7168167604463,442.4505668057262,443.5339827474631,444.0243612293365
4.919999999999983,-3.48647458328,-10.0692550428,28.8647317088,6.18274857847,0.104274301475,0.0,-2.84089058875,-5.50047357804,5.53423603869,0.0466942829907,-0.0630741153878,0.0,441.8875799772088,443.8327967009002,443.0643909108908,443.1811623590706
4.979999999999982,-3.65926522593,-10.4023193865,29.1995098654,6.18603255005,0.0994437039488,0.0,-2.91838166296,-5.60153471783,5.62465137887,0.0627688351177,-0.0979370234362,0.0,473.86924015283034,471.1770170384576,473.8686080330773,475.1044982238024
5.0399999999999805,-3.83647829587,-10.7412887198,29.5383275658,6.18955403137,0.0929388119736,0.0,-2.98820878277,-5.69732476899,5.66920487058,0.0546154610727,-0.118884910804,0.0,461.6666323607471,460.00122326003583,460.0477545344597,459.4039938205118
